"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","RURAL_URBAN","RURAL_URBAN_NAME","RURAL_URBAN_CODE","RURAL_URBAN_TYPE","RURAL_URBAN_TYPECODE","RURAL_URBAN_SORTORDER","CELL","CELL_NAME","CELL_CODE","CELL_TYPE","CELL_TYPECODE","CELL_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2011","2011","2011","date",0,0,"1249912934","Bradford 001C","E01010648","2011 super output areas - lower layer",298,2,"0","Total","0","2011 rural-urban classification",2000,0,"11","One family only: Lone parent: All children non-dependent","KS105EW0012","Household Composition",10000,16,"20100","Value",15,"A","Normal Value","F","Free (free for publication)","Nm-605d1d32176e0d1249912934d0d11d20100",60,6864
"2011","2011","2011","date",0,0,"1249912934","Bradford 001C","E01010648","2011 super output areas - lower layer",298,2,"0","Total","0","2011 rural-urban classification",2000,0,"300","Other household types","300","Household Composition",10000,17,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-605d1d32176e0d1249912934d0d12a13a14a15d20100",61,6864
"2011","2011","2011","date",0,0,"1249912934","Bradford 001C","E01010648","2011 super output areas - lower layer",298,2,"0","Total","0","2011 rural-urban classification",2000,0,"12","Other household types: With dependent children","KS105EW0013","Household Composition",10000,18,"20100","Value",2,"A","Normal Value","F","Free (free for publication)","Nm-605d1d32176e0d1249912934d0d12d20100",62,6864
"2011","2011","2011","date",0,0,"1249912934","Bradford 001C","E01010648","2011 super output areas - lower layer",298,2,"0","Total","0","2011 rural-urban classification",2000,0,"13","Other household types: All full-time students","KS105EW0014","Household Composition",10000,19,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-605d1d32176e0d1249912934d0d13d20100",63,6864
"2011","2011","2011","date",0,0,"1249912934","Bradford 001C","E01010648","2011 super output areas - lower layer",298,2,"0","Total","0","2011 rural-urban classification",2000,0,"14","Other household types: All aged 65 and over","KS105EW0015","Household Composition",10000,20,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-605d1d32176e0d1249912934d0d14d20100",64,6864
"2011","2011","2011","date",0,0,"1249912934","Bradford 001C","E01010648","2011 super output areas - lower layer",298,2,"0","Total","0","2011 rural-urban classification",2000,0,"15","Other household types: Other","KS105EW0016","Household Composition",10000,21,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-605d1d32176e0d1249912934d0d15d20100",65,6864
"2011","2011","2011","date",0,0,"1249912976","Bradford 001D","E01010692","2011 super output areas - lower layer",298,3,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Household composition","KS105EW0001","Household Composition",10000,0,"20100","Value",828,"A","Normal Value","F","Free (free for publication)","Nm-605d1d32176e0d1249912976d0d0d20100",66,6864
"2011","2011","2011","date",0,0,"1249912976","Bradford 001D","E01010692","2011 super output areas - lower layer",298,3,"0","Total","0","2011 rural-urban classification",2000,0,"100","One person household","100","Household Composition",10000,1,"20100","Value",297,"A","Normal Value","F","Free (free for publication)","Nm-605d1d32176e0d1249912976d0d1a2d20100",67,6864
"2011","2011","2011","date",0,0,"1249912976","Bradford 001D","E01010692","2011 super output areas - lower layer",298,3,"0","Total","0","2011 rural-urban classification",2000,0,"1","One person household: Aged 65 and over","KS105EW0002","Household Composition",10000,2,"20100","Value",149,"A","Normal Value","F","Free (free for publication)","Nm-605d1d32176e0d1249912976d0d1d20100",68,6864
"2011","2011","2011","date",0,0,"1249912976","Bradford 001D","E01010692","2011 super output areas - lower layer",298,3,"0","Total","0","2011 rural-urban classification",2000,0,"2","One person household: Other","KS105EW0003","Household Composition",10000,3,"20100","Value",148,"A","Normal Value","F","Free (free for publication)","Nm-605d1d32176e0d1249912976d0d2d20100",69,6864
"2011","2011","2011","date",0,0,"1249912976","Bradford 001D","E01010692","2011 super output areas - lower layer",298,3,"0","Total","0","2011 rural-urban classification",2000,0,"200","One family household","200","Household Composition",10000,4,"20100","Value",509,"A","Normal Value","F","Free (free for publication)","Nm-605d1d32176e0d1249912976d0d3a4a5a6a7a8a9a10a11d20100",70,6864
"2011","2011","2011","date",0,0,"1249912976","Bradford 001D","E01010692","2011 super output areas - lower layer",298,3,"0","Total","0","2011 rural-urban classification",2000,0,"3","One family only: All aged 65 and over","KS105EW0004","Household Composition",10000,5,"20100","Value",102,"A","Normal Value","F","Free (free for publication)","Nm-605d1d32176e0d1249912976d0d3d20100",71,6864
