"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","C2021_HHCOMP_15","C2021_HHCOMP_15_NAME","C2021_HHCOMP_15_CODE","C2021_HHCOMP_15_TYPE","C2021_HHCOMP_15_TYPECODE","C2021_HHCOMP_15_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2021","2021","2021","date",0,0,"633350085","Bradford 009A","E01010712","2021 super output areas - lower layer",151,35,"1001","One-person household","1001","Household composition",1000000,1,"20100","Value",120,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350085d1a2d20100",771,6908
"2021","2021","2021","date",0,0,"633350085","Bradford 009A","E01010712","2021 super output areas - lower layer",151,35,"1","One-person household: Aged 66 years and over","_1","Household composition",1000000,2,"20100","Value",26,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350085d1d20100",772,6908
"2021","2021","2021","date",0,0,"633350085","Bradford 009A","E01010712","2021 super output areas - lower layer",151,35,"2","One-person household: Other","_2","Household composition",1000000,3,"20100","Value",94,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350085d2d20100",773,6908
"2021","2021","2021","date",0,0,"633350085","Bradford 009A","E01010712","2021 super output areas - lower layer",151,35,"1002","Single family household","1002","Household composition",1000000,4,"20100","Value",301,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350085d3a4a5a6a7a8a9a10a11a12d20100",774,6908
"2021","2021","2021","date",0,0,"633350085","Bradford 009A","E01010712","2021 super output areas - lower layer",151,35,"3","Single family household: All aged 66 years and over","_3","Household composition",1000000,5,"20100","Value",9,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350085d3d20100",775,6908
"2021","2021","2021","date",0,0,"633350085","Bradford 009A","E01010712","2021 super output areas - lower layer",151,35,"1003","Single family household: Married or civil partnership couple","1003","Household composition",1000000,6,"20100","Value",201,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350085d4a5a6d20100",776,6908
"2021","2021","2021","date",0,0,"633350085","Bradford 009A","E01010712","2021 super output areas - lower layer",151,35,"4","Single family household: Married or civil partnership couple: No children","_4","Household composition",1000000,7,"20100","Value",21,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350085d4d20100",777,6908
"2021","2021","2021","date",0,0,"633350085","Bradford 009A","E01010712","2021 super output areas - lower layer",151,35,"5","Single family household: Married or civil partnership couple: Dependent children","_5","Household composition",1000000,8,"20100","Value",157,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350085d5d20100",778,6908
"2021","2021","2021","date",0,0,"633350085","Bradford 009A","E01010712","2021 super output areas - lower layer",151,35,"6","Single family household: Married or civil partnership couple: All children non-dependent","_6","Household composition",1000000,9,"20100","Value",23,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350085d6d20100",779,6908
"2021","2021","2021","date",0,0,"633350085","Bradford 009A","E01010712","2021 super output areas - lower layer",151,35,"1004","Single family household: Cohabiting couple family","1004","Household composition",1000000,10,"20100","Value",34,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350085d7a8a9d20100",780,6908
"2021","2021","2021","date",0,0,"633350085","Bradford 009A","E01010712","2021 super output areas - lower layer",151,35,"7","Single family household: Cohabiting couple family: No children","_7","Household composition",1000000,11,"20100","Value",13,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350085d7d20100",781,6908
"2021","2021","2021","date",0,0,"633350085","Bradford 009A","E01010712","2021 super output areas - lower layer",151,35,"8","Single family household: Cohabiting couple family: With dependent children","_8","Household composition",1000000,12,"20100","Value",21,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350085d8d20100",782,6908
"2021","2021","2021","date",0,0,"633350085","Bradford 009A","E01010712","2021 super output areas - lower layer",151,35,"9","Single family household: Cohabiting couple family: All children non-dependent","_9","Household composition",1000000,13,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350085d9d20100",783,6908
"2021","2021","2021","date",0,0,"633350085","Bradford 009A","E01010712","2021 super output areas - lower layer",151,35,"1005","Single family household: Lone parent family","1005","Household composition",1000000,14,"20100","Value",54,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350085d10a11d20100",784,6908
"2021","2021","2021","date",0,0,"633350085","Bradford 009A","E01010712","2021 super output areas - lower layer",151,35,"10","Single family household: Lone parent family: With dependent children","_10","Household composition",1000000,15,"20100","Value",42,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350085d10d20100",785,6908
"2021","2021","2021","date",0,0,"633350085","Bradford 009A","E01010712","2021 super output areas - lower layer",151,35,"11","Single family household: Lone parent family: All children non-dependent","_11","Household composition",1000000,16,"20100","Value",12,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350085d11d20100",786,6908
"2021","2021","2021","date",0,0,"633350085","Bradford 009A","E01010712","2021 super output areas - lower layer",151,35,"1006","Single family household: Other single family household","1006","Household composition",1000000,17,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350085d12d20100",787,6908
"2021","2021","2021","date",0,0,"633350085","Bradford 009A","E01010712","2021 super output areas - lower layer",151,35,"12","Single family household: Other single family household: Other family composition","_12","Household composition",1000000,18,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350085d12d20100",788,6908
"2021","2021","2021","date",0,0,"633350085","Bradford 009A","E01010712","2021 super output areas - lower layer",151,35,"1007","Other household types","1007","Household composition",1000000,19,"20100","Value",53,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350085d13a14d20100",789,6908
"2021","2021","2021","date",0,0,"633350085","Bradford 009A","E01010712","2021 super output areas - lower layer",151,35,"13","Other household types: With dependent children","_13","Household composition",1000000,20,"20100","Value",39,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350085d13d20100",790,6908
"2021","2021","2021","date",0,0,"633350085","Bradford 009A","E01010712","2021 super output areas - lower layer",151,35,"14","Other household types: Other, including all full-time students and all aged 66 years and over","_14","Household composition",1000000,21,"20100","Value",14,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350085d14d20100",791,6908
"2021","2021","2021","date",0,0,"633350093","Bradford 009B","E01010720","2021 super output areas - lower layer",151,36,"0","Total: All households","0","Household composition",1000000,0,"20100","Value",631,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350093d0d20100",792,6908
"2021","2021","2021","date",0,0,"633350093","Bradford 009B","E01010720","2021 super output areas - lower layer",151,36,"1001","One-person household","1001","Household composition",1000000,1,"20100","Value",210,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350093d1a2d20100",793,6908
"2021","2021","2021","date",0,0,"633350093","Bradford 009B","E01010720","2021 super output areas - lower layer",151,36,"1","One-person household: Aged 66 years and over","_1","Household composition",1000000,2,"20100","Value",101,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350093d1d20100",794,6908
"2021","2021","2021","date",0,0,"633350093","Bradford 009B","E01010720","2021 super output areas - lower layer",151,36,"2","One-person household: Other","_2","Household composition",1000000,3,"20100","Value",109,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350093d2d20100",795,6908
"2021","2021","2021","date",0,0,"633350093","Bradford 009B","E01010720","2021 super output areas - lower layer",151,36,"1002","Single family household","1002","Household composition",1000000,4,"20100","Value",375,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350093d3a4a5a6a7a8a9a10a11a12d20100",796,6908
"2021","2021","2021","date",0,0,"633350093","Bradford 009B","E01010720","2021 super output areas - lower layer",151,36,"3","Single family household: All aged 66 years and over","_3","Household composition",1000000,5,"20100","Value",18,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350093d3d20100",797,6908
"2021","2021","2021","date",0,0,"633350093","Bradford 009B","E01010720","2021 super output areas - lower layer",151,36,"1003","Single family household: Married or civil partnership couple","1003","Household composition",1000000,6,"20100","Value",152,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350093d4a5a6d20100",798,6908
"2021","2021","2021","date",0,0,"633350093","Bradford 009B","E01010720","2021 super output areas - lower layer",151,36,"4","Single family household: Married or civil partnership couple: No children","_4","Household composition",1000000,7,"20100","Value",52,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350093d4d20100",799,6908
"2021","2021","2021","date",0,0,"633350093","Bradford 009B","E01010720","2021 super output areas - lower layer",151,36,"5","Single family household: Married or civil partnership couple: Dependent children","_5","Household composition",1000000,8,"20100","Value",82,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350093d5d20100",800,6908
"2021","2021","2021","date",0,0,"633350093","Bradford 009B","E01010720","2021 super output areas - lower layer",151,36,"6","Single family household: Married or civil partnership couple: All children non-dependent","_6","Household composition",1000000,9,"20100","Value",18,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350093d6d20100",801,6908
"2021","2021","2021","date",0,0,"633350093","Bradford 009B","E01010720","2021 super output areas - lower layer",151,36,"1004","Single family household: Cohabiting couple family","1004","Household composition",1000000,10,"20100","Value",54,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350093d7a8a9d20100",802,6908
"2021","2021","2021","date",0,0,"633350093","Bradford 009B","E01010720","2021 super output areas - lower layer",151,36,"7","Single family household: Cohabiting couple family: No children","_7","Household composition",1000000,11,"20100","Value",17,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350093d7d20100",803,6908
"2021","2021","2021","date",0,0,"633350093","Bradford 009B","E01010720","2021 super output areas - lower layer",151,36,"8","Single family household: Cohabiting couple family: With dependent children","_8","Household composition",1000000,12,"20100","Value",30,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350093d8d20100",804,6908
"2021","2021","2021","date",0,0,"633350093","Bradford 009B","E01010720","2021 super output areas - lower layer",151,36,"9","Single family household: Cohabiting couple family: All children non-dependent","_9","Household composition",1000000,13,"20100","Value",7,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350093d9d20100",805,6908
"2021","2021","2021","date",0,0,"633350093","Bradford 009B","E01010720","2021 super output areas - lower layer",151,36,"1005","Single family household: Lone parent family","1005","Household composition",1000000,14,"20100","Value",147,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350093d10a11d20100",806,6908
"2021","2021","2021","date",0,0,"633350093","Bradford 009B","E01010720","2021 super output areas - lower layer",151,36,"10","Single family household: Lone parent family: With dependent children","_10","Household composition",1000000,15,"20100","Value",103,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350093d10d20100",807,6908
"2021","2021","2021","date",0,0,"633350093","Bradford 009B","E01010720","2021 super output areas - lower layer",151,36,"11","Single family household: Lone parent family: All children non-dependent","_11","Household composition",1000000,16,"20100","Value",44,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350093d11d20100",808,6908
"2021","2021","2021","date",0,0,"633350093","Bradford 009B","E01010720","2021 super output areas - lower layer",151,36,"1006","Single family household: Other single family household","1006","Household composition",1000000,17,"20100","Value",4,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350093d12d20100",809,6908
"2021","2021","2021","date",0,0,"633350093","Bradford 009B","E01010720","2021 super output areas - lower layer",151,36,"12","Single family household: Other single family household: Other family composition","_12","Household composition",1000000,18,"20100","Value",4,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350093d12d20100",810,6908
"2021","2021","2021","date",0,0,"633350093","Bradford 009B","E01010720","2021 super output areas - lower layer",151,36,"1007","Other household types","1007","Household composition",1000000,19,"20100","Value",46,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350093d13a14d20100",811,6908
"2021","2021","2021","date",0,0,"633350093","Bradford 009B","E01010720","2021 super output areas - lower layer",151,36,"13","Other household types: With dependent children","_13","Household composition",1000000,20,"20100","Value",29,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350093d13d20100",812,6908
"2021","2021","2021","date",0,0,"633350093","Bradford 009B","E01010720","2021 super output areas - lower layer",151,36,"14","Other household types: Other, including all full-time students and all aged 66 years and over","_14","Household composition",1000000,21,"20100","Value",17,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350093d14d20100",813,6908
"2021","2021","2021","date",0,0,"633350094","Bradford 009C","E01010721","2021 super output areas - lower layer",151,37,"0","Total: All households","0","Household composition",1000000,0,"20100","Value",810,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350094d0d20100",814,6908
"2021","2021","2021","date",0,0,"633350094","Bradford 009C","E01010721","2021 super output areas - lower layer",151,37,"1001","One-person household","1001","Household composition",1000000,1,"20100","Value",256,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350094d1a2d20100",815,6908
"2021","2021","2021","date",0,0,"633350094","Bradford 009C","E01010721","2021 super output areas - lower layer",151,37,"1","One-person household: Aged 66 years and over","_1","Household composition",1000000,2,"20100","Value",70,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350094d1d20100",816,6908
"2021","2021","2021","date",0,0,"633350094","Bradford 009C","E01010721","2021 super output areas - lower layer",151,37,"2","One-person household: Other","_2","Household composition",1000000,3,"20100","Value",186,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350094d2d20100",817,6908
"2021","2021","2021","date",0,0,"633350094","Bradford 009C","E01010721","2021 super output areas - lower layer",151,37,"1002","Single family household","1002","Household composition",1000000,4,"20100","Value",502,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350094d3a4a5a6a7a8a9a10a11a12d20100",818,6908
"2021","2021","2021","date",0,0,"633350094","Bradford 009C","E01010721","2021 super output areas - lower layer",151,37,"3","Single family household: All aged 66 years and over","_3","Household composition",1000000,5,"20100","Value",41,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350094d3d20100",819,6908
"2021","2021","2021","date",0,0,"633350094","Bradford 009C","E01010721","2021 super output areas - lower layer",151,37,"1003","Single family household: Married or civil partnership couple","1003","Household composition",1000000,6,"20100","Value",206,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350094d4a5a6d20100",820,6908
"2021","2021","2021","date",0,0,"633350094","Bradford 009C","E01010721","2021 super output areas - lower layer",151,37,"4","Single family household: Married or civil partnership couple: No children","_4","Household composition",1000000,7,"20100","Value",84,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350094d4d20100",821,6908
"2021","2021","2021","date",0,0,"633350094","Bradford 009C","E01010721","2021 super output areas - lower layer",151,37,"5","Single family household: Married or civil partnership couple: Dependent children","_5","Household composition",1000000,8,"20100","Value",87,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350094d5d20100",822,6908
"2021","2021","2021","date",0,0,"633350094","Bradford 009C","E01010721","2021 super output areas - lower layer",151,37,"6","Single family household: Married or civil partnership couple: All children non-dependent","_6","Household composition",1000000,9,"20100","Value",35,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350094d6d20100",823,6908
"2021","2021","2021","date",0,0,"633350094","Bradford 009C","E01010721","2021 super output areas - lower layer",151,37,"1004","Single family household: Cohabiting couple family","1004","Household composition",1000000,10,"20100","Value",103,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350094d7a8a9d20100",824,6908
"2021","2021","2021","date",0,0,"633350094","Bradford 009C","E01010721","2021 super output areas - lower layer",151,37,"7","Single family household: Cohabiting couple family: No children","_7","Household composition",1000000,11,"20100","Value",50,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350094d7d20100",825,6908
"2021","2021","2021","date",0,0,"633350094","Bradford 009C","E01010721","2021 super output areas - lower layer",151,37,"8","Single family household: Cohabiting couple family: With dependent children","_8","Household composition",1000000,12,"20100","Value",48,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350094d8d20100",826,6908
"2021","2021","2021","date",0,0,"633350094","Bradford 009C","E01010721","2021 super output areas - lower layer",151,37,"9","Single family household: Cohabiting couple family: All children non-dependent","_9","Household composition",1000000,13,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350094d9d20100",827,6908
"2021","2021","2021","date",0,0,"633350094","Bradford 009C","E01010721","2021 super output areas - lower layer",151,37,"1005","Single family household: Lone parent family","1005","Household composition",1000000,14,"20100","Value",148,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350094d10a11d20100",828,6908
"2021","2021","2021","date",0,0,"633350094","Bradford 009C","E01010721","2021 super output areas - lower layer",151,37,"10","Single family household: Lone parent family: With dependent children","_10","Household composition",1000000,15,"20100","Value",107,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350094d10d20100",829,6908
"2021","2021","2021","date",0,0,"633350094","Bradford 009C","E01010721","2021 super output areas - lower layer",151,37,"11","Single family household: Lone parent family: All children non-dependent","_11","Household composition",1000000,16,"20100","Value",41,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350094d11d20100",830,6908
"2021","2021","2021","date",0,0,"633350094","Bradford 009C","E01010721","2021 super output areas - lower layer",151,37,"1006","Single family household: Other single family household","1006","Household composition",1000000,17,"20100","Value",4,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350094d12d20100",831,6908
"2021","2021","2021","date",0,0,"633350094","Bradford 009C","E01010721","2021 super output areas - lower layer",151,37,"12","Single family household: Other single family household: Other family composition","_12","Household composition",1000000,18,"20100","Value",4,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350094d12d20100",832,6908
"2021","2021","2021","date",0,0,"633350094","Bradford 009C","E01010721","2021 super output areas - lower layer",151,37,"1007","Other household types","1007","Household composition",1000000,19,"20100","Value",52,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350094d13a14d20100",833,6908
"2021","2021","2021","date",0,0,"633350094","Bradford 009C","E01010721","2021 super output areas - lower layer",151,37,"13","Other household types: With dependent children","_13","Household composition",1000000,20,"20100","Value",31,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350094d13d20100",834,6908
"2021","2021","2021","date",0,0,"633350094","Bradford 009C","E01010721","2021 super output areas - lower layer",151,37,"14","Other household types: Other, including all full-time students and all aged 66 years and over","_14","Household composition",1000000,21,"20100","Value",21,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350094d14d20100",835,6908
"2021","2021","2021","date",0,0,"633350096","Bradford 009D","E01010723","2021 super output areas - lower layer",151,38,"0","Total: All households","0","Household composition",1000000,0,"20100","Value",488,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350096d0d20100",836,6908
"2021","2021","2021","date",0,0,"633350096","Bradford 009D","E01010723","2021 super output areas - lower layer",151,38,"1001","One-person household","1001","Household composition",1000000,1,"20100","Value",125,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350096d1a2d20100",837,6908
"2021","2021","2021","date",0,0,"633350096","Bradford 009D","E01010723","2021 super output areas - lower layer",151,38,"1","One-person household: Aged 66 years and over","_1","Household composition",1000000,2,"20100","Value",45,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350096d1d20100",838,6908
"2021","2021","2021","date",0,0,"633350096","Bradford 009D","E01010723","2021 super output areas - lower layer",151,38,"2","One-person household: Other","_2","Household composition",1000000,3,"20100","Value",80,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350096d2d20100",839,6908
"2021","2021","2021","date",0,0,"633350096","Bradford 009D","E01010723","2021 super output areas - lower layer",151,38,"1002","Single family household","1002","Household composition",1000000,4,"20100","Value",305,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350096d3a4a5a6a7a8a9a10a11a12d20100",840,6908
"2021","2021","2021","date",0,0,"633350096","Bradford 009D","E01010723","2021 super output areas - lower layer",151,38,"3","Single family household: All aged 66 years and over","_3","Household composition",1000000,5,"20100","Value",7,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350096d3d20100",841,6908
"2021","2021","2021","date",0,0,"633350096","Bradford 009D","E01010723","2021 super output areas - lower layer",151,38,"1003","Single family household: Married or civil partnership couple","1003","Household composition",1000000,6,"20100","Value",173,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350096d4a5a6d20100",842,6908
"2021","2021","2021","date",0,0,"633350096","Bradford 009D","E01010723","2021 super output areas - lower layer",151,38,"4","Single family household: Married or civil partnership couple: No children","_4","Household composition",1000000,7,"20100","Value",23,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350096d4d20100",843,6908
"2021","2021","2021","date",0,0,"633350096","Bradford 009D","E01010723","2021 super output areas - lower layer",151,38,"5","Single family household: Married or civil partnership couple: Dependent children","_5","Household composition",1000000,8,"20100","Value",132,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350096d5d20100",844,6908
"2021","2021","2021","date",0,0,"633350096","Bradford 009D","E01010723","2021 super output areas - lower layer",151,38,"6","Single family household: Married or civil partnership couple: All children non-dependent","_6","Household composition",1000000,9,"20100","Value",18,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350096d6d20100",845,6908
"2021","2021","2021","date",0,0,"633350096","Bradford 009D","E01010723","2021 super output areas - lower layer",151,38,"1004","Single family household: Cohabiting couple family","1004","Household composition",1000000,10,"20100","Value",39,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350096d7a8a9d20100",846,6908
"2021","2021","2021","date",0,0,"633350096","Bradford 009D","E01010723","2021 super output areas - lower layer",151,38,"7","Single family household: Cohabiting couple family: No children","_7","Household composition",1000000,11,"20100","Value",21,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350096d7d20100",847,6908
"2021","2021","2021","date",0,0,"633350096","Bradford 009D","E01010723","2021 super output areas - lower layer",151,38,"8","Single family household: Cohabiting couple family: With dependent children","_8","Household composition",1000000,12,"20100","Value",16,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350096d8d20100",848,6908
"2021","2021","2021","date",0,0,"633350096","Bradford 009D","E01010723","2021 super output areas - lower layer",151,38,"9","Single family household: Cohabiting couple family: All children non-dependent","_9","Household composition",1000000,13,"20100","Value",2,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350096d9d20100",849,6908
"2021","2021","2021","date",0,0,"633350096","Bradford 009D","E01010723","2021 super output areas - lower layer",151,38,"1005","Single family household: Lone parent family","1005","Household composition",1000000,14,"20100","Value",78,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350096d10a11d20100",850,6908
"2021","2021","2021","date",0,0,"633350096","Bradford 009D","E01010723","2021 super output areas - lower layer",151,38,"10","Single family household: Lone parent family: With dependent children","_10","Household composition",1000000,15,"20100","Value",44,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350096d10d20100",851,6908
"2021","2021","2021","date",0,0,"633350096","Bradford 009D","E01010723","2021 super output areas - lower layer",151,38,"11","Single family household: Lone parent family: All children non-dependent","_11","Household composition",1000000,16,"20100","Value",34,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350096d11d20100",852,6908
"2021","2021","2021","date",0,0,"633350096","Bradford 009D","E01010723","2021 super output areas - lower layer",151,38,"1006","Single family household: Other single family household","1006","Household composition",1000000,17,"20100","Value",8,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350096d12d20100",853,6908
"2021","2021","2021","date",0,0,"633350096","Bradford 009D","E01010723","2021 super output areas - lower layer",151,38,"12","Single family household: Other single family household: Other family composition","_12","Household composition",1000000,18,"20100","Value",8,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350096d12d20100",854,6908
"2021","2021","2021","date",0,0,"633350096","Bradford 009D","E01010723","2021 super output areas - lower layer",151,38,"1007","Other household types","1007","Household composition",1000000,19,"20100","Value",58,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350096d13a14d20100",855,6908
"2021","2021","2021","date",0,0,"633350096","Bradford 009D","E01010723","2021 super output areas - lower layer",151,38,"13","Other household types: With dependent children","_13","Household composition",1000000,20,"20100","Value",40,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350096d13d20100",856,6908
"2021","2021","2021","date",0,0,"633350096","Bradford 009D","E01010723","2021 super output areas - lower layer",151,38,"14","Other household types: Other, including all full-time students and all aged 66 years and over","_14","Household composition",1000000,21,"20100","Value",18,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350096d14d20100",857,6908
"2021","2021","2021","date",0,0,"633350097","Bradford 009E","E01010724","2021 super output areas - lower layer",151,39,"0","Total: All households","0","Household composition",1000000,0,"20100","Value",609,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350097d0d20100",858,6908
"2021","2021","2021","date",0,0,"633350097","Bradford 009E","E01010724","2021 super output areas - lower layer",151,39,"1001","One-person household","1001","Household composition",1000000,1,"20100","Value",223,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350097d1a2d20100",859,6908
"2021","2021","2021","date",0,0,"633350097","Bradford 009E","E01010724","2021 super output areas - lower layer",151,39,"1","One-person household: Aged 66 years and over","_1","Household composition",1000000,2,"20100","Value",86,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350097d1d20100",860,6908
"2021","2021","2021","date",0,0,"633350097","Bradford 009E","E01010724","2021 super output areas - lower layer",151,39,"2","One-person household: Other","_2","Household composition",1000000,3,"20100","Value",137,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350097d2d20100",861,6908
"2021","2021","2021","date",0,0,"633350097","Bradford 009E","E01010724","2021 super output areas - lower layer",151,39,"1002","Single family household","1002","Household composition",1000000,4,"20100","Value",360,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350097d3a4a5a6a7a8a9a10a11a12d20100",862,6908
"2021","2021","2021","date",0,0,"633350097","Bradford 009E","E01010724","2021 super output areas - lower layer",151,39,"3","Single family household: All aged 66 years and over","_3","Household composition",1000000,5,"20100","Value",36,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350097d3d20100",863,6908
"2021","2021","2021","date",0,0,"633350097","Bradford 009E","E01010724","2021 super output areas - lower layer",151,39,"1003","Single family household: Married or civil partnership couple","1003","Household composition",1000000,6,"20100","Value",152,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350097d4a5a6d20100",864,6908
"2021","2021","2021","date",0,0,"633350097","Bradford 009E","E01010724","2021 super output areas - lower layer",151,39,"4","Single family household: Married or civil partnership couple: No children","_4","Household composition",1000000,7,"20100","Value",53,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350097d4d20100",865,6908
"2021","2021","2021","date",0,0,"633350097","Bradford 009E","E01010724","2021 super output areas - lower layer",151,39,"5","Single family household: Married or civil partnership couple: Dependent children","_5","Household composition",1000000,8,"20100","Value",70,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350097d5d20100",866,6908
